0	0
0	0	0	1000	347	0	347	1000
70	443	70	481	200	443	200	481
88	547	88	545	269	547	269	545
102	577	102	722	210	577	210	722
0	673	0	796	17	673	17	796
0	845	0	893	67	845	67	893
217	856
81	577
178	550
262	643						
