0	0
0	0	0	1000	327	0	327	1000
39	521	39	587	180	521	180	587
74	615	74	761	264	615	264	761
100	633	100	761	214	633	214	761
0	723	0	825	18	723	18	825
0	899	0	933	22	899	22	933
214	874
72	708
196	617
263	673
